value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
491.0,number,net_employment_change,government_public,"n s workforce do you expect will be reskilled over the next 3 years as a result of AI adoption   Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",12,1,0.843764705882353,2024,pattern_matching,[],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963432
6.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963433
10.0,percentage,ai_adoption_rate,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963434
10.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963435
11.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963436
20.0,percentage,ai_adoption_rate,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963437
20.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963437
21.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963438
30.0,percentage,ai_adoption_rate,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963439
30.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963440
31.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963440
40.0,percentage,ai_adoption_rate,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963441
40.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963442
41.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963443
50.0,percentage,ai_adoption_rate,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963444
50.0,number,ai_implementation_count,unknown,6 to 10% 11 to 20% 21 to 30% 31 to 40% 41 to 50%   50%,12,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963445
6.0,number,ai_implementation_count,professional_services,s of their workforces as part of their AI deployment over the past year and that they expect to undertake more reskilling in the years ahead (Exhibit 6).,12,10,0.76,2024,pattern_matching,[],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963445
38.0,percentage,net_employment_change,professional_services,"Overall, though, a plurality of respondents (38 percent) whose organizations use AI predict that use of gen AI will have little effect on the size of their organization s workforce in the next three years.",13,0,0.8360000000000001,2024,pattern_matching,[],Overall,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963446
38.0,count,net_employment_change,professional_services,"Overall, though, a plurality of respondents (38 percent) whose organizations use AI predict that use of gen AI will have little effect on the size of their organization s workforce in the next thre",13,0,0.76,2024,pattern_matching,[],Overall,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963447
7.0,number,ai_implementation_count,unknown,"t decreasing head count in service operations, such as customer care and field services, as well as in supply chain and inventory management (Exhibit 7).",13,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963448
13.0,count,ai_implementation_count,government_public,13 The state of AI: How organizations are rewiring to capture value,13,2,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963449
100.0,percentage,ai_adoption_rate,government_public,"Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",13,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963449
100.0,number,ai_implementation_count,government_public,"Source: McKinsey Global Survey on the state of AI, 1,491 participants at all levels of the organization, July 16 31, 2024",13,5,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963450
15.0,number,ai_implementation_count,unknown,15 17 16 19 7 4 10 12,13,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963451
17.0,number,ai_implementation_count,unknown,15 17 16 19 7 4 10 12,13,20,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963452
9.0,number,ai_implementation_count,unknown,10 19 18 15 15 4 10 9,13,21,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963453
25.0,number,ai_implementation_count,unknown,6 17 14 25 13 8 2 15,13,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963453
13.0,number,ai_implementation_count,unknown,6 17 14 25 13 8 2 15,13,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963454
38.0,number,ai_implementation_count,unknown,10 10 10 38 7 8 6 11,13,26,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963455
3.0,count,ai_implementation_count,professional_services,"3 In the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 an",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963456
78.0,percentage,ai_adoption_rate,professional_services,"3 In the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhi",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhi,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963457
78.0,count,ai_implementation_count,professional_services,"3 In the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earli",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963457
72.0,percentage,ai_adoption_rate,professional_services,"3 In the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhibit 8).",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963458
72.0,count,ai_implementation_count,professional_services,"3 In the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhibit 8).",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963459
55.0,percentage,ai_adoption_rate,professional_services,"n the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhibit 8).",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963460
55.0,count,ai_implementation_count,professional_services,"n the latest survey, 78 percent of respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhibit 8).",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963460
8.0,count,ai_implementation_count,professional_services,"respondents say their organizations use AI in at least one business function, up from 72 percent in early 2024 and 55 percent a year earlier (Exhibit 8).",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963461
27.0,percentage,ai_adoption_rate,professional_services,"e business function that saw the largest increase in AI use in the past six months is IT, where the share of respondents reporting AI use jumped from 27 percent to 36 percent.",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963462
27.0,number,ai_implementation_count,professional_services,"e business function that saw the largest increase in AI use in the past six months is IT, where the share of respondents reporting AI use jumped from 27 percent to 36 percent.",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963463
36.0,percentage,ai_adoption_rate,professional_services,"ction that saw the largest increase in AI use in the past six months is IT, where the share of respondents reporting AI use jumped from 27 percent to 36 percent.",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963463
36.0,number,ai_implementation_count,professional_services,"ction that saw the largest increase in AI use in the past six months is IT, where the share of respondents reporting AI use jumped from 27 percent to 36 percent.",14,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963464
9.0,count,ai_implementation_count,government_public,"For the first time, most survey respondents report the use of AI in more than one business function (Exhibit 9). Responses show organizations using AI in an average of three business functions an increase from early 2024, but still a minority of functions.",14,5,0.6750117647058824,2024,pattern_matching,['Missing required context keywords'],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963465
3.0,number,ai_implementation_count,professional_services,"3 The survey question asked,  In which business functions has your organization adopted AI (for example, machine learning,",14,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963466
14.0,count,ai_implementation_count,government_public,14 The state of AI: How organizations are rewiring to capture value,14,8,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963467
15.0,count,ai_implementation_count,government_public,15 The state of AI: How organizations are rewiring to capture value,15,0,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963467
2017.0,number,ai_implementation_count,government_public,"In 2018 19, the deﬁnition was embedding at least 1",15,4,0.6136470588235294,2018,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963468
2018.0,number,ai_implementation_count,government_public,"In 2018 19, the deﬁnition was embedding at least 1 AI capability in business processes or products. Since 2020, the deﬁnition has been that the organization",15,4,0.6136470588235294,2018,pattern_matching,['Missing required context keywords'],Since,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963469
19.0,number,ai_implementation_count,government_public,"In 2018 19, the deﬁnition was embedding at least 1 AI capability in business processes or products. Since 2020, the deﬁnition has been that the organization has",15,4,0.6136470588235294,2018,pattern_matching,['Missing required context keywords'],Since,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963470
1.0,number,ai_implementation_count,government_public,"In 2018 19, the deﬁnition was embedding at least 1 AI capability in business processes or products. Since 2020, the deﬁnition has been that the organization has adopted AI in at least 1 function.",15,4,0.6136470588235294,2018,pattern_matching,['Missing required context keywords'],Since,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963470
2020.0,number,ai_implementation_count,government_public,"Since 2020, the deﬁnition has been that the organization has adopted AI in at least 1 function. Source: McKinsey Global Surveys on the state of AI",15,4,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],Since,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963471
2017.0,number,ai_implementation_count,unknown,2017 2018 2019 2020 2021 2022 2023 2024 2025,15,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963472
2018.0,number,ai_implementation_count,unknown,2017 2018 2019 2020 2021 2022 2023 2024 2025,15,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963473
2019.0,number,ai_implementation_count,unknown,2017 2018 2019 2020 2021 2022 2023 2024 2025,15,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963474
2020.0,number,ai_implementation_count,unknown,2017 2018 2019 2020 2021 2022 2023 2024 2025,15,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963475
2025.0,number,ai_implementation_count,unknown,2017 2018 2019 2020 2021 2022 2023 2024 2025,15,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963475
843.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  ma,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963476
2022.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  manufacturi,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963477
492.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  manufacturing  marketi,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963478
2023.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  manufacturing  marketing and sa,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963479
684.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  manufacturing  marketing and sales  produc,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963480
363.0,number,ai_implementation_count,professional_services,The survey question asks about 11 functions: HR  IT  manufacturing  marketing and sales  product and or service development,15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963480
11.0,number,ai_implementation_count,professional_services,"The survey question asks about 11 functions: HR  IT  manufacturing  marketing and sales  product and or service development  risk, legal, and compliance  service operations  software",15,26,0.62,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963481
2021.0,number,ai_implementation_count,professional_services,"Source: McKinsey Global Surveys on the state of AI, 2021 24",15,26,0.62,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963482
24.0,number,ai_implementation_count,professional_services,"Source: McKinsey Global Surveys on the state of AI, 2021 24",15,26,0.62,2024,pattern_matching,['Missing required context keywords'],Source,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963483
1.0,number,ai_implementation_count,unknown,1 or more functions 2 or more functions 3 or more functions 4 or more functions 5 or more functions,15,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963484
3.0,number,ai_implementation_count,unknown,1 or more functions 2 or more functions 3 or more functions 4 or more functions 5 or more functions,15,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963485
4.0,number,ai_implementation_count,unknown,1 or more functions 2 or more functions 3 or more functions 4 or more functions 5 or more functions,15,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963486
5.0,number,ai_implementation_count,unknown,1 or more functions 2 or more functions 3 or more functions 4 or more functions 5 or more functions,15,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963487
2021.0,number,ai_implementation_count,unknown,2021 2022 2023 First half of 2024 Second half of 2024,15,50,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],First,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963487
2022.0,number,ai_implementation_count,unknown,2021 2022 2023 First half of 2024 Second half of 2024,15,50,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],First,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963488
2023.0,number,ai_implementation_count,unknown,2021 2022 2023 First half of 2024 Second half of 2024,15,50,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],First,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963489
4.0,number,ai_implementation_count,professional_services,"4 The survey asked,  In which of the following business functions is your organization regularly using generative AI that is,",16,0,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963490
5.0,number,job_creation,professional_services,"machine learning algorithms such as ChatGPT that can create new content, including audio, code, text, and images   5 The survey asked about use of gen AI in  Other corporate functions (for example, knowledge management),  but because most",16,1,0.8360000000000001,2024,pattern_matching,[],Other,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963491
16.0,count,ai_implementation_count,government_public,16 The state of AI: How organizations are rewiring to capture value,16,4,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963492
71.0,percentage,ai_adoption_rate,professional_services,"The use of gen AI has seen a similar jump since early 2024: 71 percent of respondents say their organizations regularly use gen AI in at least one business function, up from 65 percent in early 2024.",16,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963492
71.0,count,ai_implementation_count,professional_services,"The use of gen AI has seen a similar jump since early 2024: 71 percent of respondents say their organizations regularly use gen AI in at least one business function, up from 65 percent in early 2024.",16,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963493
65.0,percentage,ai_adoption_rate,professional_services,"en a similar jump since early 2024: 71 percent of respondents say their organizations regularly use gen AI in at least one business function, up from 65 percent in early 2024.",16,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963494
65.0,count,ai_implementation_count,professional_services,"en a similar jump since early 2024: 71 percent of respondents say their organizations regularly use gen AI in at least one business function, up from 65 percent in early 2024.",16,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963495
4.0,count,ai_implementation_count,professional_services,"4 (Individuals  use of gen AI has also grown. See sidebar,  C-level executives are using gen AI more than others. ) Responses show that organizations a",16,5,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Individuals,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963495
10.0,number,ai_implementation_count,information_communication_technology,"in all sectors are most likely to use gen AI in marketing and sales, deployment within other functions varies greatly according to industry (Exhibit 10).",16,6,0.7339473684210526,2024,pattern_matching,[],Exhibit,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963496
5.0,count,ai_implementation_count,information_communication_technology,5 Gen AI deployment also varies by company size. Responses show that companies with more than $500 million in annual revenues are using gen AI througho,16,6,0.7339473684210526,2024,pattern_matching,[],Responses,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963497
500.0,millions_usd,revenue_increase,information_communication_technology,Responses show that companies with more than $500 million in annual revenues are using gen AI throughout more of their organizations than smaller companies are.,16,6,0.7339473684210526,2024,pattern_matching,[],Responses,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963498
500.0,count,ai_implementation_count,information_communication_technology,Responses show that companies with more than $500 million in annual revenues are using gen AI throughout more of their organizations than smaller companies are.,16,6,0.5871578947368421,2024,pattern_matching,['Missing required context keywords'],Responses,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963499
17.0,count,ai_implementation_count,government_public,17 The state of AI: How organizations are rewiring to capture value,17,0,0.6136470588235294,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963500
1.0,percentage,ai_adoption_rate,unknown,"Business functions in which respondents  organizations are regularly using gen AI, by industry,1 % of respondents",17,2,0.7,2024,pattern_matching,[],Business,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963500
199.0,number,ai_implementation_count,professional_services,"1For technology, n   199  for business, legal, and professional services, n   179  for media and telecom, n   77  for advanced industries (includes advanced electronics, aero",17,3,0.6464,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963501
179.0,number,ai_implementation_count,professional_services,"1For technology, n   199  for business, legal, and professional services, n   179  for media and telecom, n   77  for advanced industries (includes advanced electronics, aerospace and defense, automotive and assembly, and semicondu",17,3,0.71104,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963502
77.0,number,ai_implementation_count,professional_services,"1For technology, n   199  for business, legal, and professional services, n   179  for media and telecom, n   77  for advanced industries (includes advanced electronics, aerospace and defense, automotive and assembly, and semiconductors), n   97  for ﬁnancial se",17,3,0.71104,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963503
97.0,number,ai_implementation_count,professional_services,"and telecom, n   77  for advanced industries (includes advanced electronics, aerospace and defense, automotive and assembly, and semiconductors), n   97  for ﬁnancial services, n   193  for consumer goods and retail, n   111  for healthcare, pharma, and medical products, n   113  and for energy and ma",17,3,0.71104,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963504
193.0,number,ai_implementation_count,professional_services,"ed industries (includes advanced electronics, aerospace and defense, automotive and assembly, and semiconductors), n   97  for ﬁnancial services, n   193  for consumer goods and retail, n   111  for healthcare, pharma, and medical products, n   113  and for energy and materials, n   142.",17,3,0.71104,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963504
111.0,number,ai_implementation_count,professional_services,"nics, aerospace and defense, automotive and assembly, and semiconductors), n   97  for ﬁnancial services, n   193  for consumer goods and retail, n   111  for healthcare, pharma, and medical products, n   113  and for energy and materials, n   142.",17,3,0.71104,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963505
113.0,number,ai_implementation_count,professional_services,"nd semiconductors), n   97  for ﬁnancial services, n   193  for consumer goods and retail, n   111  for healthcare, pharma, and medical products, n   113  and for energy and materials, n   142.",17,3,0.6464,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963506
142.0,number,ai_implementation_count,professional_services,"l services, n   193  for consumer goods and retail, n   111  for healthcare, pharma, and medical products, n   113  and for energy and materials, n   142.",17,3,0.6464,2024,pattern_matching,['Missing required context keywords'],,the-state-of-ai-how-organizations-are-rewiring-to-capture-value_final.pdf,2025-07-24T17:20:40.963507
