value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
1964.0,number,ai_implementation_count,unknown,"In a 2017 article, economist Guillaume Vandenbroucke proposes the idea that baby boomers (those born during the period 1946-1964, following WWII) in part accounted for variations in labor productivity growth.",8,4,0.616,2024,pattern_matching,['Missing required context keywords'],Guillaume Vandenbroucke,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670913
1955.0,number,ai_implementation_count,unknown,"He finds strong correlational evidence for the claim that experience (or lack thereof) affects productivity growth. Specifically, Vandenbroucke",9,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Specifically,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670914
2014.0,number,ai_implementation_count,unknown,"He finds strong correlational evidence for the claim that experience (or lack thereof) affects productivity growth. Specifically, Vandenbroucke find",9,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Specifically,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670915
23.0,number,ai_implementation_count,unknown,"Specifically, Vandenbroucke finds that the share of 23-33 year olds in the economy is strongly negatively correlated with labor productivity growth.",9,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Specifically,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670916
25.0,number,workforce_augmentation,unknown,"We broaden the definition of young (or inexperienced) workers to be all those employed aged 25 to 34, and we broaden the period to 1948-2023. Figure 9 shows the share of young workers against the trend growth rate of labor productivity.",9,4,0.77,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670916
34.0,number,workforce_augmentation,unknown,"We broaden the definition of young (or inexperienced) workers to be all those employed aged 25 to 34, and we broaden the period to 1948-2023. Figure 9 shows the share of young workers against the trend growth rate of labor productivity.",9,4,0.77,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670917
1948.0,number,workforce_augmentation,unknown,"We broaden the definition of young (or inexperienced) workers to be all those employed aged 25 to 34, and we broaden the period to 1948-2023. Figure 9 shows the share of young workers against the trend growth rate of labor productivity.",9,4,0.77,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670918
2023.0,number,workforce_augmentation,unknown,"We broaden the definition of young (or inexperienced) workers to be all those employed aged 25 to 34, and we broaden the period to 1948-2023. Figure 9 shows the share of young workers against the trend growth rate of labor productivity.",9,4,0.77,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670919
9.0,number,workforce_augmentation,unknown,Figure 9 shows the share of young workers against the trend growth rate of labor productivity. Our findings are more pronounced than those by Vandenbroucke.,9,4,0.7,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670920
1966.0,number,workforce_augmentation,unknown,"The year 1966 serves as an inflection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 196",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670921
1986.0,number,workforce_augmentation,unknown,"The year 1966 serves as an inflection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 1966 and ending at 29 percent in 1986.",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670922
19.0,percentage,workforce_augmentation,unknown,"The year 1966 serves as an inflection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 1966 and ending at 29 percent in 1986.",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670923
19.0,number,workforce_augmentation,unknown,"The year 1966 serves as an inflection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 1966 and ending at 29 percent in 1986.",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670924
29.0,percentage,workforce_augmentation,unknown,"flection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 1966 and ending at 29 percent in 1986.",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670925
29.0,number,workforce_augmentation,unknown,"flection point: From then until 1986, there is a monotonic increase in the share of workers aged 25-34, beginning at 19 percent in 1966 and ending at 29 percent in 1986.",10,1,0.7,2024,pattern_matching,[],From,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670925
1971.0,number,ai_implementation_count,unknown,(The baby boomer cohort would occupy space in this age range from 1971 to 1989.) This corresponds with a decline in trend labor productivity growth from 3.,10,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670926
1989.0,number,ai_implementation_count,unknown,(The baby boomer cohort would occupy space in this age range from 1971 to 1989.) This corresponds with a decline in trend labor productivity growth from 3.,10,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670927
3.0,percentage,productivity_improvement,unknown,) This corresponds with a decline in trend labor productivity growth from 3.0 percent to 1.7 percent. Our analysis comports with what Vandenbroucke found: The correlation between these two series across our entire sample period is -0.,10,1,0.77,2024,pattern_matching,[],Vandenbroucke,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670928
3.0,number,ai_implementation_count,unknown,) This corresponds with a decline in trend labor productivity growth from 3.0 percent to 1.7 percent. Our analysis comports with what Vandenbroucke found: The correlation between these two series across our entire sample period,10,1,0.616,2024,pattern_matching,['Missing required context keywords'],Vandenbroucke,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670929
0.0,number,ai_implementation_count,unknown,0 percent to 1.7 percent. Our analysis comports with what Vandenbroucke found: The correlation between these two series across our entire sample period,10,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Vandenbroucke,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670930
1.7,percentage,ai_adoption_rate,unknown,0 percent to 1.7 percent. Our analysis comports with what Vandenbroucke found: The correlation between these two series across our entire sample period is -0.,10,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Vandenbroucke,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670931
49.0,number,ai_implementation_count,unknown,49.,10,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670932
1986.0,number,workforce_augmentation,unknown,"The share of young workers declines to 22 percent by 2022, while",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670932
22.0,percentage,productivity_improvement,unknown,"The share of young workers declines to 22 percent by 2022, while trend labor productivity growth reaches a high of 3.0 percent in 2003 and ends at 1.8 percent.",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670933
22.0,number,workforce_augmentation,unknown,"The share of young workers declines to 22 percent by 2022, while trend labor productivity growth reaches a high of 3.0 percent in 2003 and ends at 1.8 percent.",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670934
2022.0,number,workforce_augmentation,unknown,"The share of young workers declines to 22 percent by 2022, while trend labor productivity growth reaches a high of 3.0 percent in 2003 and ends at 1.8 percent.",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670935
3.0,percentage,productivity_improvement,unknown,"The share of young workers declines to 22 percent by 2022, while trend labor productivity growth reaches a high of 3.0 percent in 2003 and ends at 1.8 percent.",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670936
3.0,number,workforce_augmentation,unknown,"The share of young workers declines to 22 percent by 2022, while trend labor productivity growth reaches a high of 3.0 percent in 2003 and ends at 1.8 percent.",10,2,0.7,2022,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670937
1.8,percentage,ai_adoption_rate,unknown,0 percent in 2003 and ends at 1.8 percent.,10,2,0.44799999999999995,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670937
1.8,number,ai_implementation_count,unknown,0 percent in 2003 and ends at 1.8 percent.,10,2,0.44799999999999995,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670938
34.0,number,ai_patents_filed,unknown,"ust the young baby boomer cohort, as this negative relationship exists between the two series well past the time when all baby boomers are older than 34.",10,3,0.7,2024,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670939
10.0,number,ai_implementation_count,unknown,"As expected, t",10,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670940
35.0,number,ai_implementation_count,unknown,"As expected, this series presents nearly the opposite of the previous figure. With a correlatio",10,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],With,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670941
64.0,number,ai_implementation_count,unknown,"As expected, this series presents nearly the opposite of the previous figure. With a correlation o",10,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],With,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670942
37.0,number,ai_implementation_count,unknown,"37 across the same period, the two series move in tandem, particularly when looking at the baby boomer cohort.",10,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670943
1.4,percentage,productivity_improvement,unknown,"4 percent, the trend in labor productivity growth peaked at 3.0 percent in 2003. The baby boomers began occupying this age group in 1981, and the youngest baby",11,1,0.7,2003,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670944
1.4,number,ai_implementation_count,unknown,"4 percent, the trend in labor productivity growth peaked at 3.0 percent in 2003. The baby boomers began occupying this age group in 1981, and the young",11,1,0.5599999999999999,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670945
4.0,number,ai_implementation_count,unknown,"4 percent, the trend in labor productivity growth peaked at 3.0 percent in 2003. The baby boomers began occupying this age group in 1981, and the young",11,1,0.5599999999999999,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670945
3.0,percentage,productivity_improvement,unknown,"4 percent, the trend in labor productivity growth peaked at 3.0 percent in 2003. The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028.",11,1,0.77,2003,pattern_matching,[],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670946
3.0,number,ai_implementation_count,unknown,"4 percent, the trend in labor productivity growth peaked at 3.0 percent in 2003. The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028.",11,1,0.616,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670947
0.0,number,ai_implementation_count,unknown,"0 percent in 2003. The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028. In",11,1,0.5599999999999999,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670948
2003.0,number,ai_implementation_count,unknown,"0 percent in 2003. The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028. In this figure, we",11,1,0.5599999999999999,2003,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670949
1981.0,number,ai_implementation_count,unknown,"The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028. In this figure, we notice two things:",11,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670950
2028.0,number,ai_implementation_count,unknown,"The baby boomers began occupying this age group in 1981, and the youngest baby boomers will not leave this age group until 2028. In this figure, we notice two things:",11,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670950
35.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670951
44.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670952
45.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670953
54.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670954
55.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670954
64.0,number,workforce_augmentation,transportation_logistics,"To delve into this question, we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670955
11.0,number,workforce_augmentation,transportation_logistics,"we disaggregate experienced workers into three age groups   35-44, 45-54 and 55-64   and plot them against trend labor productivity growth in Figure 11.",11,4,0.76,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670956
55.0,number,workforce_augmentation,unknown,Figure 12 shows that the share of workers over 65 is somewhat uncorrelated with,12,1,0.7,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670957
64.0,number,workforce_augmentation,unknown,Figure 12 shows that the share of workers over 65 is somewhat uncorrelated with tre,12,1,0.7,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670958
12.0,number,workforce_augmentation,unknown,Figure 12 shows that the share of workers over 65 is somewhat uncorrelated with trend labor productivity.,12,1,0.7,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670958
65.0,number,workforce_augmentation,unknown,Figure 12 shows that the share of workers over 65 is somewhat uncorrelated with trend labor productivity.,12,1,0.7,2024,pattern_matching,[],Figure,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670959
35.0,number,workforce_augmentation,professional_services,"While it s clouded by the decline in the share of experienced workers, a silver lining might be that the increase in the share of workers aged 35-44 implies that labor productivity growth could pick up.",14,1,0.8360000000000001,2024,pattern_matching,[],While,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670960
44.0,number,workforce_augmentation,professional_services,"While it s clouded by the decline in the share of experienced workers, a silver lining might be that the increase in the share of workers aged 35-44 implies that labor productivity growth could pick up.",14,1,0.8360000000000001,2024,pattern_matching,[],While,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670961
2023.0,number,ai_implementation_count,unknown,,14,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670962
7.0,percentage,ai_adoption_rate,unknown,,14,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670962
2002.0,number,ai_implementation_count,unknown,See the 2002 article  The Real Source of the Productivity Boom  by Gardiner Morse for a discussion of competition and innovation or the 2011 paper  What Determine,14,8,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],The Real Source,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670964
2011.0,number,ai_implementation_count,unknown,See the 2002 article  The Real Source of the Productivity Boom  by Gardiner Morse for a discussion of competition and innovation or the 2011 paper  What Determines Productivity   by Chad Syverson for a discussion of mismeasurement.,14,8,0.616,2024,pattern_matching,['Missing required context keywords'],The Real Source,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670965
2024.0,number,net_employment_change,government_public,"(August 2024)  The Productivity Puzzle: AI, Technology Adoption and the Workforce.  Federal Reserve Bank of Richmond Economic Brief, No. 24-25.",14,11,0.7670588235294117,2024,pattern_matching,[],August,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670965
24.0,number,ai_implementation_count,government_public,24-25.,14,11,0.49091764705882357,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670966
25.0,number,ai_implementation_count,government_public,24-25.,14,11,0.49091764705882357,2024,pattern_matching,['Missing required context keywords'],,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670967
1997.0,number,ai_implementation_count,government_public,1997-2025 Federal Reserve Bank of Richmond,15,11,0.49091764705882357,2024,pattern_matching,['Missing required context keywords'],Federal Reserve Bank,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670968
2025.0,number,ai_implementation_count,government_public,1997-2025 Federal Reserve Bank of Richmond,15,11,0.49091764705882357,2024,pattern_matching,['Missing required context keywords'],Federal Reserve Bank,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670969
