original_id,value,unit,year,current_metric_type,new_metric_type,context_preview,sector,country,company_size,reason,confidence
4522,0.0,percentage,2024,general_rate,adoption_metric,important considerations can 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 22 (73.3%) 2 (6...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4523,0.0,percentage,2024,general_rate,adoption_metric,%) 9 (30.0%) 12 (40.0%) deu 50-249 ict 17 (56.7%) 0 (0.0%) 13 (43.3%) manufacturing 13 (43.3%) 4 (13...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4524,0.0,percentage,2024,general_rate,adoption_metric,%) 6 (20.0%) 20 (66.7%) fra 50-249 ict 21 (70.0%) 0 (0.0%) 9 (30.0%) manufacturing 26 (86.7%) 0 (0.0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4525,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 9 (30.0%) manufacturing 26 (86.7%) 0 (0.0%) 4 (13.3%) 250+ ict 18 (60.0%) 0 (0.0%) 12 (4...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4526,0.0,percentage,2024,general_rate,adoption_metric,(86.7%) 0 (0.0%) 4 (13.3%) 250+ ict 18 (60.0%) 0 (0.0%) 12 (40.0%) manufacturing 15 (50.0%) 1 (3.3%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4527,0.0,percentage,2024,general_rate,adoption_metric,(60.0%) 5 (16.7%) 7 (23.3%) 250+ ict 16 (53.3%) 0 (0.0%) 14 (46.7%) manufacturing 8 (26.7%) 3 (10.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4528,0.0,percentage,2024,general_rate,adoption_metric,%) 3 (10.0%) 19 (63.3%) ita 50-249 ict 14 (46.7%) 0 (0.0%) 16 (53.3%) manufacturing 10 (33.3%) 8 (26...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4529,0.0,percentage,2024,general_rate,adoption_metric,%) 6 (20.0%) 15 (50.0%) jpn 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 22 (73.3%) 3 (10...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4530,0.0,percentage,2024,general_rate,adoption_metric,(73.3%) 3 (10.0%) 5 (16.7%) 250+ ict 25 (83.3%) 0 (0.0%) 5 (16.7%) manufacturing 17 (56.7%) 1 (3.3%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4531,0.0,percentage,2024,general_rate,adoption_metric,7%) 1 (3.3%) 12 (40.0%) usa 50-249 ict 19 (63.3%) 0 (0.0%) 11 (36.7%) manufacturing 9 (30.0%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4532,0.0,percentage,2020,general_rate,adoption_metric,2000- 2010 2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4533,0.0,percentage,2020,general_rate,adoption_metric,2010- 2020 after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43....,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4534,0.0,percentage,2020,general_rate,adoption_metric,after 2020 can 50-249 ict 0 (0.0%) 0 (0.0%) 0 (0.0%) 2 (6.7%) 3 (10.0%) 4 (13.3%) 13 (43.3%) 8 (26.7,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4594,0.0,percentage,2024,general_rate,adoption_metric,ar with this concept yes can 50-249 ict 7 (23.3%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4595,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 23 (76.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4596,0.0,percentage,2024,general_rate,adoption_metric,(16.7%) 0 (0.0%) 25 (83.3%) 250+ ict 4 (13.3%) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4597,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 26 (86.7%) manufacturing 15 (50.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) ...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4598,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 15 (50.0%) deu 50-249 ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0....,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4599,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 14 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4600,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) 0 (0.0%) 16 (53.3%) 250+ ict 2 (6.7%) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4601,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 28 (93.3%) manufacturing 12 (40.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%)...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4602,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 18 (60.0%) fra 50-249 ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4603,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 27 (90.0%) manufacturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4604,0.0,percentage,2024,general_rate,adoption_metric,facturing 2 (6.7%) 0 (0.0%) 28 (93.3%) 250+ ict 0 (0.0%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%)...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4605,0.0,percentage,2024,general_rate,adoption_metric,%) 1 (3.3%) 29 (96.7%) manufacturing 5 (16.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%)...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4606,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 25 (83.3%) gbr 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4607,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 25 (83.3%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4608,0.0,percentage,2024,general_rate,adoption_metric,(36.7%) 0 (0.0%) 19 (63.3%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4609,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 27 (90.0%) manufacturing 9 (30.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%)...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4610,0.0,percentage,2024,general_rate,adoption_metric,.0%) 0 (0.0%) 21 (70.0%) ita 50-249 ict 9 (30.0%) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0....,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4611,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 21 (70.0%) manufacturing 13 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4612,0.0,percentage,2024,general_rate,adoption_metric,3 (43.3%) 0 (0.0%) 17 (56.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4613,0.0,percentage,2024,general_rate,adoption_metric,) 0 (0.0%) 29 (96.7%) manufacturing 11 (36.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%)...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4614,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 19 (63.3%) jpn 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4615,0.0,percentage,2024,general_rate,adoption_metric,%) 0 (0.0%) 24 (80.0%) manufacturing 6 (20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (9...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4616,0.0,percentage,2024,general_rate,adoption_metric,(20.0%) 0 (0.0%) 24 (80.0%) 250+ ict 3 (10.0%) 0 (0.0%) 27 (90.0%) manufacturing 7 (23.3%) 2 (6.7%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4617,0.0,percentage,2024,general_rate,adoption_metric,.3%) 2 (6.7%) 21 (70.0%) usa 50-249 ict 5 (16.7%) 0 (0.0%) 25 (83.3%) manufacturing 17 (56.7%) 2 (6....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4618,0.0,percentage,2024,general_rate,adoption_metric,7 (56.7%) 2 (6.7%) 11 (36.7%) 250+ ict 1 (3.3%) 0 (0.0%) 29 (96.7%) manufacturing 2 (6.7%) 1 (3.3%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4619,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4620,0.0,percentage,2024,general_rate,adoption_metric,can 50-249 ict 0 (0.0%) 27 (90.0%) 3 (10.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 19 (63.3%) 11 (3...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4625,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4626,0.0,percentage,2024,general_rate,adoption_metric,0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4627,0.0,percentage,2024,general_rate,adoption_metric,.3%) 250+ ict 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4631,0.0,percentage,2024,general_rate,adoption_metric,.3%) 11 (36.7%) 0 (0.0%) 17 (56.7%) 13 (43.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4632,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 12 (40.0%) 18 (60.0%) deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4633,0.0,percentage,2024,general_rate,adoption_metric,deu 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 17 (56.7%) 13 (...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4635,0.0,percentage,2024,general_rate,adoption_metric,.3%) 1 (3.3%) 9 (30.0%) 20 (66.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4636,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4639,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) 14 (46.7%) fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4640,0.0,percentage,2024,general_rate,adoption_metric,fra 50-249 ict 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 26 (86.7%) 4 (1...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4646,0.0,percentage,2024,general_rate,adoption_metric,.0%) 15 (50.0%) 0 (0.0%) 13 (43.3%) 17 (56.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (8...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4647,0.0,percentage,2024,general_rate,adoption_metric,.7%) 0 (0.0%) 6 (20.0%) 24 (80.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4648,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4651,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 7 (23.3%) 0 (0.0%) 15 (50.0%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4652,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 11 (36.7%) 19 (63.3%) gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4653,0.0,percentage,2024,general_rate,adoption_metric,gbr 50-249 ict 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4658,0.0,percentage,2024,general_rate,adoption_metric,.3%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 20 (66.7%) 250+ ict 1 (3.3%) 25 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4664,0.0,percentage,2024,general_rate,adoption_metric,.0%) 12 (40.0%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4665,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 15 (50.0%) 15 (50.0%) ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4666,0.0,percentage,2024,general_rate,adoption_metric,ita 50-249 ict 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 18 (60.0%) 12 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4672,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 15 (50.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4673,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4677,0.0,percentage,2024,general_rate,adoption_metric,2 (6.7%) 11 (36.7%) 17 (56.7%) jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4678,0.0,percentage,2024,general_rate,adoption_metric,jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4683,0.0,percentage,2024,general_rate,adoption_metric,.7%) 250+ ict 1 (3.3%) 23 (76.7%) 6 (20.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4689,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 (46.7%)  171 the adoption of ...,,,,Context indicates adoption metric,0.75
4690,0.0,percentage,2024,general_rate,adoption_metric,know no yes don't know no yes usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26....,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4691,0.0,percentage,2024,general_rate,adoption_metric,s usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (2...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4697,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4698,0.0,percentage,2024,general_rate,adoption_metric,3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 1 (3.3%) 23 (76.7%) 6 (20.0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4704,0.0,percentage,2024,general_rate,adoption_metric,6 (20.0%) 10 (33.3%) 14 (46.7%) manufacturing 0 (0.0%) 1 (3.3%) 29 (96.7%) 250+ ict 3 (10.0%) 3 (10....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4705,0.0,percentage,2024,general_rate,adoption_metric,y useful very useful can 50-249 ict 12 (40.0%) 0 (0.0%) 5 (16.7%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4708,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 1 (3.3%) 5 (16.7%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) 250+ ict 12 (40.0%) 1 (3...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4710,0.0,percentage,2024,general_rate,adoption_metric,.3%) 3 (10.0%) 12 (40.0%) 5 (16.7%) 10 (33.3%) 0 (0.0%) 11 (36.7%) 9 (30.0%) deu 50-249 ict 8 (26.7%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
4713,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 4 (13.3%) 9 (30.0%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4714,0.0,percentage,2024,general_rate,adoption_metric,4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0%) 0 (0.0%) 3 (10.0%) 15 (50.0%) 10 (33.3%) 3 (10.0%) 5 ...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4718,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) 12 (40.0%) 0 (0.0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4719,0.0,percentage,2024,general_rate,adoption_metric,0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0.0%) 3 (10.0%) 12 (40.0%) 6 (20.0%) 5 (16.7%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4722,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 16 (53.3%) gbr 50-249 ict 10 (33.3%) 0 (0.0%) 5 (16.7%) 15 (50.0%) 14 (46.7%) 2 (6.7%) 8 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
4724,0.0,percentage,2024,general_rate,adoption_metric,(60.0%) 1 (3.3%) 2 (6.7%) 9 (30.0%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 14 (46.7%) 250+ ict 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4726,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 1 (3.3%) 11 (36.7%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 1 (3.3%) 14 (46.7%) ita 50-249 ict 17 (56.7%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4727,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 2 (6.7%) 5 (16.7%) 11 (36.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4728,0.0,percentage,2024,general_rate,adoption_metric,0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 11 (36.7%) 2 (6.7%) 5 (16....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4730,0.0,percentage,2024,general_rate,adoption_metric,.7%) 4 (13.3%) 10 (33.3%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4731,0.0,percentage,2024,general_rate,adoption_metric,3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) 9 (30.0%) 1 (3.3%) 6 (2...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4735,0.0,percentage,2024,general_rate,adoption_metric,3%) 1 (3.3%) 14 (46.7%) 250+ ict 14 (46.7%) 0 (0.0%) 6 (20.0%) 10 (33.3%) 6 (20.0%) 7 (23.3%) 10 (33...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4737,0.0,percentage,2024,general_rate,adoption_metric,ery helpful can 50-249 ict 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 12 (40.0%) 0 (0.0%) 11 ...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
4742,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0%) 250+ ict 7 (23.3%) 12 (40.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4747,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4748,0.0,percentage,2024,general_rate,adoption_metric,4 (46.7%) fra 50-249 ict 10 (33.3%) 13 (43.3%) 0 (0.0%) 7 (23.3%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
4753,0.0,percentage,2024,general_rate,adoption_metric,70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (2...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4754,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (26.7%) 15 (50.0%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4762,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 8 (26.7%) 3 (10.0%) 16 (53.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (13.3%) 13 (43.3%) 2 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4765,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 1 (3.3%) 9 (30.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) ita 50-249 ict 5 (16.7%) 16 (53.3...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
4768,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 0 (0.0%) 8 (26.7%) 4 (13.3%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 250+ ict 5 (16.7%) 14 (46.7%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4770,0.0,percentage,2024,general_rate,adoption_metric,16 (53.3%) jpn 50-249 ict 5 (16.7%) 10 (33.3%) 0 (0.0%) 15 (50.0%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
4775,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 11 (36.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4776,0.0,percentage,2024,general_rate,adoption_metric,%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
4779,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 3 (10.0%) 8 (26.7%) 5 (16.7%) 15 (50.0%) 0 (0.0%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
