id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at
4671,7,general_rate,0.0,percentage,2024,,,,(33.3%) mft 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.,0.7,,2025-07-20 00:07:19.123601,2025-07-20 00:07:19.123601
4672,7,general_rate,0.0,percentage,2024,,,,70.0%) 9 (30.0%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 1 (3.3%) 14 (46.7%) 15 (50,0.7,,2025-07-20 00:07:19.123602,2025-07-20 00:07:19.123603
4673,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,3%) 1 (3.3%) 14 (46.7%) 15 (50.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%,0.7,,2025-07-20 00:07:19.123603,2025-07-20 00:07:19.123604
4674,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,0.0%) 250+ ict 0 (0.0%) 28 (93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33.,0.7,,2025-07-20 00:07:19.123605,2025-07-20 00:07:19.123605
4675,7,general_rate,0.0,percentage,2024,,,,(93.3%) 2 (6.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 8 (26.7%) 22 (73.,0.7,,2025-07-20 00:07:19.123606,2025-07-20 00:07:19.123607
4676,7,general_rate,0.0,percentage,2024,,,,3.3%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 8 (26.7%) 22 (73.3%) mft 2 (6.7%) 21 (70.0%,0.7,,2025-07-20 00:07:19.123607,2025-07-20 00:07:19.123608
4677,7,general_rate,0.0,percentage,2024,,,,70.0%) 7 (23.3%) 1 (3.3%) 21 (70.0%) 8 (26.7%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 2 (6.7%) 11 (36.7%) 17 (56,0.7,,2025-07-20 00:07:19.123609,2025-07-20 00:07:19.123609
4678,7,adoption_metric,0.0,percentage,2024,ICT,Japan,Company Size: 50-249,2 (6.7%) 11 (36.7%) 17 (56.7%) jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0,0.7,,2025-07-20 00:07:19.123610,2025-07-20 00:07:19.123611
4679,7,adoption_metric,0.0,percentage,2024,ICT,Japan,Company Size: 50-249,jpn 50-249 ict 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26.7,0.7,,2025-07-20 00:07:19.123611,2025-07-20 00:07:19.123612
4680,7,general_rate,0.0,percentage,2024,,,,76.7%) 7 (23.3%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 10 (33.3%) 20 (66.,0.7,,2025-07-20 00:07:19.123613,2025-07-20 00:07:19.123613
4681,7,general_rate,0.0,percentage,2024,,,,80.0%) 6 (20.0%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 10 (33.3%) 20 (66.7%) mft 1 (3.3%) 16 (53.3,0.7,,2025-07-20 00:07:19.123614,2025-07-20 00:07:19.123615
4682,7,general_rate,0.0,percentage,2024,,,,66.7%) mft 1 (3.3%) 16 (53.3%) 13 (43.3%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 17 (56,0.7,,2025-07-20 00:07:19.123616,2025-07-20 00:07:19.123616
4683,7,general_rate,0.0,percentage,2024,,,,.3%) 13 (43.3%) 0 (0.0%) 19 (63.3%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 17 (56.7%) 2 (6.7%) 17 (56.7%) 11 (36,0.7,,2025-07-20 00:07:19.123617,2025-07-20 00:07:19.123617
4684,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,.7%) 250+ ict 1 (3.3%) 23 (76.7%) 6 (20.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16.7,0.7,,2025-07-20 00:07:19.123618,2025-07-20 00:07:19.123619
4685,7,general_rate,0.0,percentage,2024,,,,76.7%) 6 (20.0%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 5 (16.7%) 25 (83.3,0.7,,2025-07-20 00:07:19.123620,2025-07-20 00:07:19.123620
4686,7,general_rate,0.0,percentage,2024,,,,80.0%) 6 (20.0%) 0 (0.0%) 25 (83.3%) 5 (16.7%) 0 (0.0%) 5 (16.7%) 25 (83.3%) mft 0 (0.0%) 24 (80.0%,0.7,,2025-07-20 00:07:19.123621,2025-07-20 00:07:19.123622
4687,7,general_rate,0.0,percentage,2024,,,,(16.7%) 0 (0.0%) 5 (16.7%) 25 (83.3%) mft 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 23 (76.7%) 7 (23.3,0.7,,2025-07-20 00:07:19.123622,2025-07-20 00:07:19.123623
4688,7,general_rate,0.0,percentage,2024,,,,(83.3%) mft 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.,0.7,,2025-07-20 00:07:19.123624,2025-07-20 00:07:19.123624
4689,7,general_rate,0.0,percentage,2024,,,,80.0%) 6 (20.0%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 (46,0.7,,2025-07-20 00:07:19.123625,2025-07-20 00:07:19.123625
4690,7,adoption_metric,0.0,percentage,2024,,,,6.7%) 7 (23.3%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 16 (53.3%) 14 (46.7%)  171 the adoption of art,0.7,,2025-07-20 00:07:19.123626,2025-07-20 00:07:19.123627
4691,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 50-249,know no yes don't know no yes usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%,0.7,,2025-07-20 00:07:19.123628,2025-07-20 00:07:19.123636
4692,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 50-249,s usa 50-249 ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26.7,0.7,,2025-07-20 00:07:19.123637,2025-07-20 00:07:19.123638
4693,7,general_rate,0.0,percentage,2024,,,,(96.7%) 1 (3.3%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 10 (33.3%) 20 (66.,0.7,,2025-07-20 00:07:19.123638,2025-07-20 00:07:19.123639
4694,7,general_rate,0.0,percentage,2024,,,,73.3%) 8 (26.7%) 0 (0.0%) 22 (73.3%) 8 (26.7%) 0 (0.0%) 10 (33.3%) 20 (66.7%) mft 0 (0.0%) 26 (86.7,0.7,,2025-07-20 00:07:19.123640,2025-07-20 00:07:19.123641
4695,7,general_rate,0.0,percentage,2024,,,,26.7%) 0 (0.0%) 10 (33.3%) 20 (66.7%) mft 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 23 (76.7%) 7 (23.3,0.7,,2025-07-20 00:07:19.123641,2025-07-20 00:07:19.123642
4696,7,general_rate,0.0,percentage,2024,,,,(66.7%) mft 0 (0.0%) 26 (86.7%) 4 (13.3%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.,0.7,,2025-07-20 00:07:19.123643,2025-07-20 00:07:19.123643
4697,7,general_rate,0.0,percentage,2024,,,,86.7%) 4 (13.3%) 0 (0.0%) 23 (76.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 12 (40.0%) 18 (60,0.7,,2025-07-20 00:07:19.123644,2025-07-20 00:07:19.123645
4698,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,6.7%) 7 (23.3%) 0 (0.0%) 20 (66.7%) 10 (33.3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (9,0.7,,2025-07-20 00:07:19.123645,2025-07-20 00:07:19.123646
4699,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,3%) 0 (0.0%) 12 (40.0%) 18 (60.0%) 250+ ict 0 (0.0%) 29 (96.7%) 1 (3.3%) 1 (3.3%) 23 (76.7%) 6 (20.0%,0.7,,2025-07-20 00:07:19.123647,2025-07-20 00:07:19.123648
4700,7,general_rate,0.0,percentage,2024,,,,(96.7%) 1 (3.3%) 1 (3.3%) 23 (76.7%) 6 (20.0%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 14 (46.7%) 16 (53,0.7,,2025-07-20 00:07:19.123648,2025-07-20 00:07:19.123649
4701,7,general_rate,0.0,percentage,2024,,,,6.7%) 6 (20.0%) 0 (0.0%) 18 (60.0%) 12 (40.0%) 0 (0.0%) 14 (46.7%) 16 (53.3%) mft 1 (3.3%) 24 (80.0,0.7,,2025-07-20 00:07:19.123650,2025-07-20 00:07:19.123650
4702,7,general_rate,0.0,percentage,2024,,,,(53.3%) mft 1 (3.3%) 24 (80.0%) 5 (16.7%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 21 (70.0%) 9 (30.0,0.7,,2025-07-20 00:07:19.123651,2025-07-20 00:07:19.123652
4703,7,general_rate,0.0,percentage,2024,,,,80.0%) 5 (16.7%) 0 (0.0%) 24 (80.0%) 6 (20.0%) 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 13 (43.3%) 17 (56.,0.7,,2025-07-20 00:07:19.123652,2025-07-20 00:07:19.123653
4704,7,general_rate,0.0,percentage,2024,,,,80.0%) 6 (20.0%) 0 (0.0%) 21 (70.0%) 9 (30.0%) 0 (0.0%) 13 (43.3%) 17 (56.7%) note: mft = manufacturing. ta,0.7,,2025-07-20 00:07:19.123654,2025-07-20 00:07:19.123654
4705,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,6 (20.0%) 10 (33.3%) 14 (46.7%) manufacturing 0 (0.0%) 1 (3.3%) 29 (96.7%) 250+ ict 3 (10.0%) 3 (10.0%),0.7,,2025-07-20 00:07:19.123655,2025-07-20 00:07:19.123656
4706,7,adoption_metric,0.0,percentage,2024,ICT,Canada,Company Size: 50-249,y useful very useful can 50-249 ict 12 (40.0%) 0 (0.0%) 5 (16.7%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 8 (26.7,0.7,,2025-07-20 00:07:19.123657,2025-07-20 00:07:19.123657
4707,7,general_rate,0.0,percentage,2024,,,,46.7%) 2 (6.7%) 8 (26.7%) 6 (20.0%) 14 (46.7%) 0 (0.0%) 5 (16.7%) 11 (36.7%) mft 11 (36.7%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123658,2025-07-20 00:07:19.123659
4708,7,general_rate,0.0,percentage,2024,,,,0.0%) 5 (16.7%) 11 (36.7%) mft 11 (36.7%) 0 (0.0%) 2 (6.7%) 17 (56.7%) 16 (53.3%) 1 (3.3%) 5 (16.7%,0.7,,2025-07-20 00:07:19.123659,2025-07-20 00:07:19.123660
4709,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,53.3%) 1 (3.3%) 5 (16.7%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) 250+ ict 12 (40.0%) 1 (3.,0.7,,2025-07-20 00:07:19.123661,2025-07-20 00:07:19.123661
4710,7,general_rate,0.0,percentage,2024,,,,slightly useful very useful mft 15 (50.0%) 0 (0.0%) 2 (6.7%) 13 (43.3%) 10 (33.3%) 3 (10.0%) 12 (40.,0.7,,2025-07-20 00:07:19.123662,2025-07-20 00:07:19.123663
4711,7,adoption_metric,0.0,percentage,2024,ICT,Germany,Company Size: 50-249,.3%) 3 (10.0%) 12 (40.0%) 5 (16.7%) 10 (33.3%) 0 (0.0%) 11 (36.7%) 9 (30.0%) deu 50-249 ict 8 (26.7%) 1,0.7,,2025-07-20 00:07:19.123663,2025-07-20 00:07:19.123664
4712,7,general_rate,0.0,percentage,2024,,,,43.3%) 5 (16.7%) 8 (26.7%) 4 (13.3%) 8 (26.7%) 0 (0.0%) 7 (23.3%) 15 (50.0%) mft 10 (33.3%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123665,2025-07-20 00:07:19.123665
4713,7,general_rate,0.0,percentage,2024,,,,0.0%) 7 (23.3%) 15 (50.0%) mft 10 (33.3%) 0 (0.0%) 4 (13.3%) 16 (53.3%) 12 (40.0%) 4 (13.3%) 9 (30.,0.7,,2025-07-20 00:07:19.123666,2025-07-20 00:07:19.123667
4714,7,adoption_metric,0.0,percentage,2024,ICT,France,Company Size: 50-249,0.0%) 4 (13.3%) 9 (30.0%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0%) 0,0.7,,2025-07-20 00:07:19.123667,2025-07-20 00:07:19.123668
4715,7,adoption_metric,0.0,percentage,2024,ICT,France,Company Size: 50-249,4 (13.3%) 10 (33.3%) fra 50-249 ict 12 (40.0%) 0 (0.0%) 3 (10.0%) 15 (50.0%) 10 (33.3%) 3 (10.0%) 5 (16.,0.7,,2025-07-20 00:07:19.123669,2025-07-20 00:07:19.123669
4716,7,general_rate,0.0,percentage,2024,,,,(3.3%) 6 (20.0%) 9 (30.0%) mft 8 (26.7%) 0 (0.0%) 0 (0.0%) 22 (73.3%) 14 (46.7%) 0 (0.0%) 3 (10.0%,0.7,,2025-07-20 00:07:19.123670,2025-07-20 00:07:19.123671
4717,7,general_rate,0.0,percentage,2024,,,,(20.0%) 9 (30.0%) mft 8 (26.7%) 0 (0.0%) 0 (0.0%) 22 (73.3%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.,0.7,,2025-07-20 00:07:19.123672,2025-07-20 00:07:19.123672
4718,7,general_rate,0.0,percentage,2024,,,,26.7%) 0 (0.0%) 0 (0.0%) 22 (73.3%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) 12 (40.0%) 0 (0.0%) 2 (6.7%,0.7,,2025-07-20 00:07:19.123673,2025-07-20 00:07:19.123674
4719,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,6.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) 12 (40.0%) 0 (0.0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0.,0.7,,2025-07-20 00:07:19.123674,2025-07-20 00:07:19.123675
4720,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,0%) 2 (6.7%) 16 (53.3%) 250+ ict 15 (50.0%) 0 (0.0%) 3 (10.0%) 12 (40.0%) 6 (20.0%) 5 (16.7%) 12 (40.,0.7,,2025-07-20 00:07:19.123676,2025-07-20 00:07:19.123676
4721,7,general_rate,0.0,percentage,2024,,,,0.0%) 5 (16.7%) 12 (40.0%) 7 (23.3%) 9 (30.0%) 0 (0.0%) 4 (13.3%) 17 (56.7%) mft 11 (36.7%) 1 (3.3%,0.7,,2025-07-20 00:07:19.123677,2025-07-20 00:07:19.123678
4722,7,general_rate,0.0,percentage,2024,,,,13.3%) 17 (56.7%) mft 11 (36.7%) 1 (3.3%) 0 (0.0%) 18 (60.0%) 11 (36.7%) 4 (13.3%) 7 (23.3%) 8 (26.,0.7,,2025-07-20 00:07:19.123678,2025-07-20 00:07:19.123679
4723,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 50-249,3 (10.0%) 16 (53.3%) gbr 50-249 ict 10 (33.3%) 0 (0.0%) 5 (16.7%) 15 (50.0%) 14 (46.7%) 2 (6.7%) 8 (26.7,0.7,,2025-07-20 00:07:19.123680,2025-07-20 00:07:19.123680
4724,7,general_rate,0.0,percentage,2024,,,,(3.3%) 1 (3.3%) 11 (36.7%) mft 9 (30.0%) 0 (0.0%) 2 (6.7%) 19 (63.3%) 18 (60.0%) 1 (3.3%) 2 (6.7%),0.7,,2025-07-20 00:07:19.123681,2025-07-20 00:07:19.123682
4725,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,(60.0%) 1 (3.3%) 2 (6.7%) 9 (30.0%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 14 (46.7%) 250+ ict 15 (50.0%) 1 (3,0.7,,2025-07-20 00:07:19.123683,2025-07-20 00:07:19.123683
4726,7,general_rate,0.0,percentage,2024,,,,3.3%) 8 (26.7%) 10 (33.3%) mft 12 (40.0%) 0 (0.0%) 2 (6.7%) 16 (53.3%) 9 (30.0%) 1 (3.3%) 11 (36.7%,0.7,,2025-07-20 00:07:19.123684,2025-07-20 00:07:19.123685
4727,7,adoption_metric,0.0,percentage,2024,ICT,Italy,Company Size: 50-249,0.0%) 1 (3.3%) 11 (36.7%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 1 (3.3%) 14 (46.7%) ita 50-249 ict 17 (56.7%) 1,0.7,,2025-07-20 00:07:19.123685,2025-07-20 00:07:19.123686
4728,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,0.0%) 2 (6.7%) 5 (16.7%) 11 (36.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0.,0.7,,2025-07-20 00:07:19.123687,2025-07-20 00:07:19.123687
4729,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,0%) 5 (16.7%) 8 (26.7%) 250+ ict 15 (50.0%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 11 (36.7%) 2 (6.7%) 5 (16.7,0.7,,2025-07-20 00:07:19.123688,2025-07-20 00:07:19.123689
4730,7,general_rate,0.0,percentage,2024,,,,3.3%) 6 (20.0%) 14 (46.7%) mft 11 (36.7%) 0 (0.0%) 5 (16.7%) 14 (46.7%) 8 (26.7%) 4 (13.3%) 10 (33.,0.7,,2025-07-20 00:07:19.123689,2025-07-20 00:07:19.123690
4731,7,adoption_metric,0.0,percentage,2024,ICT,Japan,Company Size: 50-249,.7%) 4 (13.3%) 10 (33.3%) 8 (26.7%) 14 (46.7%) 0 (0.0%) 3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3%) 0,0.7,,2025-07-20 00:07:19.123691,2025-07-20 00:07:19.123691
4732,7,adoption_metric,0.0,percentage,2024,ICT,Japan,Company Size: 50-249,3 (10.0%) 13 (43.3%) jpn 50-249 ict 16 (53.3%) 0 (0.0%) 4 (13.3%) 10 (33.3%) 9 (30.0%) 1 (3.3%) 6 (20.0%,0.7,,2025-07-20 00:07:19.123692,2025-07-20 00:07:19.123693
4733,7,general_rate,0.0,percentage,2024,,,,0.0%) 1 (3.3%) 6 (20.0%) 14 (46.7%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) mft 13 (43.3%) 0 (0.0%),0.7,,2025-07-20 00:07:19.123693,2025-07-20 00:07:19.123694
4734,7,general_rate,0.0,percentage,2024,,,,(0.0%) 2 (6.7%) 14 (46.7%) mft 13 (43.3%) 0 (0.0%) 2 (6.7%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 2 (6.7%),0.7,,2025-07-20 00:07:19.123695,2025-07-20 00:07:19.123695
4735,7,general_rate,0.0,percentage,2024,,,,43.3%) 0 (0.0%) 2 (6.7%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 2 (6.7%) 14 (46.7%) 14 (46.7%) 1 (3.3%) 1 (3.3%),0.7,,2025-07-20 00:07:19.123696,2025-07-20 00:07:19.123697
4736,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,3%) 1 (3.3%) 14 (46.7%) 250+ ict 14 (46.7%) 0 (0.0%) 6 (20.0%) 10 (33.3%) 6 (20.0%) 7 (23.3%) 10 (33.,0.7,,2025-07-20 00:07:19.123697,2025-07-20 00:07:19.123698
4737,7,general_rate,0.0,percentage,2024,,,,3.3%) 6 (20.0%) 14 (46.7%) mft 18 (60.0%) 0 (0.0%) 3 (10.0%) 9 (30.0%) 13 (43.3%) 5 (16.7%) 5 (16.7,0.7,,2025-07-20 00:07:19.123699,2025-07-20 00:07:19.123699
4738,7,adoption_metric,0.0,percentage,2024,ICT,Canada,Company Size: 50-249,ery helpful can 50-249 ict 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 12 (40.0%) 0 (0.0%) 11 (36.,0.7,,2025-07-20 00:07:19.123700,2025-07-20 00:07:19.123701
4739,7,general_rate,0.0,percentage,2024,,,,6.7%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 12 (40.0%) 0 (0.0%) 11 (36.7%) 6 (20.0%) 14 (46.7%) 0 (0.0%) 10 (33.,0.7,,2025-07-20 00:07:19.123701,2025-07-20 00:07:19.123702
4740,7,general_rate,0.0,percentage,2024,,,,0.0%) 0 (0.0%) 11 (36.7%) 6 (20.0%) 14 (46.7%) 0 (0.0%) 10 (33.3%) mft 3 (10.0%) 13 (43.3%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123703,2025-07-20 00:07:19.123703
4741,7,general_rate,0.0,percentage,2024,,,,0.0%) 10 (33.3%) mft 3 (10.0%) 13 (43.3%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 15 (50.0%) 0 (0.0%) 12 (40.,0.7,,2025-07-20 00:07:19.123704,2025-07-20 00:07:19.123705
4742,7,general_rate,0.0,percentage,2024,,,,3.3%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 15 (50.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.,0.7,,2025-07-20 00:07:19.123705,2025-07-20 00:07:19.123706
4743,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,0.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0%) 250+ ict 7 (23.3%) 12 (40.0%) 1 (3,0.7,,2025-07-20 00:07:19.123707,2025-07-20 00:07:19.123707
4744,7,general_rate,0.0,percentage,2024,,,,3.3%) 3 (10.0%) 6 (20.0%) 5 (16.7%) 14 (46.7%) 0 (0.0%) 11 (36.7%) mft 4 (13.3%) 11 (36.7%) 1 (3.3%,0.7,,2025-07-20 00:07:19.123708,2025-07-20 00:07:19.123709
4745,7,general_rate,0.0,percentage,2024,,,,46.7%) 1 (3.3%) 7 (23.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 13 (43.3%) mft 7 (23.3%) 10 (33.3%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123710,2025-07-20 00:07:19.123710
4746,7,general_rate,0.0,percentage,2024,,,,0.0%) 13 (43.3%) mft 7 (23.3%) 10 (33.3%) 0 (0.0%) 13 (43.3%) 3 (10.0%) 17 (56.7%) 0 (0.0%) 10 (33.,0.7,,2025-07-20 00:07:19.123711,2025-07-20 00:07:19.123712
4747,7,general_rate,0.0,percentage,2024,,,,3.3%) 0 (0.0%) 13 (43.3%) 3 (10.0%) 17 (56.7%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.,0.7,,2025-07-20 00:07:19.123713,2025-07-20 00:07:19.123713
4748,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,6.7%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 15 (50.0%) 1 (3,0.7,,2025-07-20 00:07:19.123714,2025-07-20 00:07:19.123715
4749,7,adoption_metric,0.0,percentage,2024,ICT,France,Company Size: 50-249,4 (46.7%) fra 50-249 ict 10 (33.3%) 13 (43.3%) 0 (0.0%) 7 (23.3%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0,0.7,,2025-07-20 00:07:19.123715,2025-07-20 00:07:19.123716
4750,7,general_rate,0.0,percentage,2024,,,,43.3%) 0 (0.0%) 7 (23.3%) 6 (20.0%) 12 (40.0%) 0 (0.0%) 12 (40.0%) 3 (10.0%) 14 (46.7%) 0 (0.0%) 13 (43.,0.7,,2025-07-20 00:07:19.123717,2025-07-20 00:07:19.123717
4751,7,general_rate,0.0,percentage,2024,,,,0.0%) 0 (0.0%) 12 (40.0%) 3 (10.0%) 14 (46.7%) 0 (0.0%) 13 (43.3%) mft 1 (3.3%) 8 (26.7%) 0 (0.0%),0.7,,2025-07-20 00:07:19.123718,2025-07-20 00:07:19.123719
4752,7,general_rate,0.0,percentage,2024,,,,(0.0%) 13 (43.3%) mft 1 (3.3%) 8 (26.7%) 0 (0.0%) 21 (70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7,0.7,,2025-07-20 00:07:19.123720,2025-07-20 00:07:19.123720
4753,7,general_rate,0.0,percentage,2024,,,,26.7%) 0 (0.0%) 21 (70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0,0.7,,2025-07-20 00:07:19.123721,2025-07-20 00:07:19.123722
4754,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,70.0%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (26,0.7,,2025-07-20 00:07:19.123722,2025-07-20 00:07:19.123723
4755,7,adoption_metric,0.0,percentage,2024,ICT,,Company Size: 250+,46.7%) 0 (0.0%) 14 (46.7%) 0 (0.0%) 18 (60.0%) 0 (0.0%) 12 (40.0%) 250+ ict 8 (26.7%) 15 (50.0%) 1 (3,0.7,,2025-07-20 00:07:19.123724,2025-07-20 00:07:19.123724
4756,7,general_rate,0.0,percentage,2024,,,,50.0%) 1 (3.3%) 6 (20.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 15 (50.0,0.7,,2025-07-20 00:07:19.123725,2025-07-20 00:07:19.123726
4757,7,general_rate,0.0,percentage,2024,,,,0.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 15 (50.0%) mft 3 (10.0%,0.7,,2025-07-20 00:07:19.123726,2025-07-20 00:07:19.123727
4758,7,general_rate,0.0,percentage,2024,,,,46.7%) 0 (0.0%) 12 (40.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 15 (50.0%) mft 3 (10.0%) 13 (43.3%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123728,2025-07-20 00:07:19.123728
4759,7,general_rate,0.0,percentage,2024,,,,0.0%) 15 (50.0%) mft 3 (10.0%) 13 (43.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 9 (30.0%) 3 (10.0%) 16 (53.3,0.7,,2025-07-20 00:07:19.123729,2025-07-20 00:07:19.123730
4760,7,general_rate,0.0,percentage,2024,,,,50.0%) 1 (3.3%) 12 (40.0%) 7 (23.3%) 8 (26.7%) 0 (0.0%) 15 (50.0%) mft 6 (20.0%) 11 (36.7%) 0 (0.0%,0.7,,2025-07-20 00:07:19.123730,2025-07-20 00:07:19.123731
