value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
10.0,number,ai_implementation_count,real_estate_construction,"For each metric, I report the average effect and the impact on the share in the top 10% of the distribution. Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5)",19,8,0.66616,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247954
1.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247955
2.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combine",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247956
3.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247957
4.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247958
5.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247959
6.0,number,ai_implementation_count,real_estate_construction,"Columns (1) and (2) present the results for atomic properties, columns (3) and (4) for large scale properties, and columns (5) and (6) for an overall index that combines the two.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],Columns,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247960
5.0,percentage,ai_adoption_rate,real_estate_construction,",   , and     indicate significance at the 10%, 5%, and 1% levels.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247961
1.0,percentage,ai_adoption_rate,real_estate_construction,",   , and     indicate significance at the 10%, 5%, and 1% levels.",19,8,0.6055999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247962
73.0,percentage,ai_adoption_rate,professional_services,"Consistent with my estimates, 73%",19,18,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Consistent,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247963
3.0,number,ai_patents_filed,unknown,"Column (3) of Table 3, the tool boosts novelty on the first measure by 11%, shifting the average filing",19,24,0.7,2024,pattern_matching,[],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247964
11.0,percentage,ai_adoption_rate,unknown,"Column (3) of Table 3, the tool boosts novelty on the first measure by 11%, shifting the average filing",19,24,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247965
11.0,number,ai_patents_filed,unknown,"Column (3) of Table 3, the tool boosts novelty on the first measure by 11%, shifting the average filing",19,24,0.7,2024,pattern_matching,[],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247966
13.0,percentage,energy_efficiency_improvement,unknown,"scientists focus primarily on improvements to existing products, with only 13% of prototypes",20,4,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247967
3.0,percentage,ai_adoption_rate,unknown,"As shown in Column (6) of Table 3, this share rises by 3 percentage points",20,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247968
22.0,percentage,ai_adoption_rate,unknown,"This suggests that the firm has a pipeline of product ideas, but a lack",20,6,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247969
22.0,number,ai_patents_filed,unknown,"This suggests that the firm has a pipeline of product ideas, but a lack",20,6,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247973
2023.0,number,job_creation,unknown,"potentially directing search toward familiar but less promising areas (Khurana, 2023  Kim, 2023",20,12,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Khurana,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247974
2022.0,number,ai_implementation_count,government_public,"Second, I do not observe",20,26,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Second,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247975
25.0,percentage,ai_adoption_rate,unknown,Material Similarity Material Similarity Patent Similarity Patent Similarity Share New (Mean) (Top 25%) (Full Text) (New Terms) Product Lines (1) (2) (3) (4) (5),21,1,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Material Similarity Material Similarity Patent Similarity Patent Similarity Share New,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247976
25.0,number,ai_patents_filed,unknown,Material Similarity Material Similarity Patent Similarity Patent Similarity Share New (Mean) (Top 25%) (Full Text) (New Terms) Product Lines (1) (2) (3) (4) (5),21,1,0.7,2024,pattern_matching,[],Material Similarity Material Similarity Patent Similarity Patent Similarity Share New,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247977
2.0,number,ai_patents_filed,unknown,Material Similarity Material Similarity Patent Similarity Patent Similarity Share New (Mean) (Top 25%) (Full Text) (New Terms) Product Lines (1) (2) (3) (4) (5),21,1,0.7,2024,pattern_matching,[],Material Similarity Material Similarity Patent Similarity Patent Similarity Share New,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247978
138.0,number,ai_implementation_count,unknown,02),21,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247979
523.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247980
250.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 2",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247981
136.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 221 221",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247982
92.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 221 221 221",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247983
132.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 221 221 221",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247983
651.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 221 221 221",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247985
145.0,number,ai_implementation_count,unknown,"132 Month Fixed Effects           Team Fixed Effects           Number of Scientists 651 651 1,018 1,018 1,018 Number of Teams 145 145 221 221 221",21,3,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Month Fixed Effects           Team Fixed Effects           Number,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247986
64.0,percentage,ai_adoption_rate,real_estate_construction,This method applies only to the 64% of crystal structures in my sample. Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity b,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247987
64.0,number,ai_implementation_count,real_estate_construction,This method applies only to the 64% of crystal structures in my sample. Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247987
25.0,percentage,ai_adoption_rate,real_estate_construction,Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity based on a cutoff defined in the pre-period.,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247988
25.0,number,ai_implementation_count,real_estate_construction,Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity based on a cutoff defined in the pre-period.,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247989
2021.0,number,ai_implementation_count,real_estate_construction,"I report pre-treatment means for each outcome, calculated between May 2021 and May 2022. Appendix B describes the construction of the novelty measures.",21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Appendix,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247990
2022.0,number,ai_implementation_count,real_estate_construction,"I report pre-treatment means for each outcome, calculated between May 2021 and May 2022. Appendix B describes the construction of the novelty measures.",21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Appendix,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247991
15.0,percentage,ai_adoption_rate,unknown,,21,15,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247992
95.0,percentage,ai_adoption_rate,unknown,"I report 95% confidence intervals, based on standard errors clustered at the team level.",22,32,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247993
81.0,percentage,productivity_improvement,unknown,"12 As a result, the ratio of 90:10 research performance more",22,35,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247994
81.0,number,ai_implementation_count,unknown,"12 As a result, the ratio of 90:10 research performance more",22,35,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247995
90.0,number,ai_implementation_count,unknown,"12 As a result, the ratio of 90:10 research performance more",22,35,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247996
2000.0,number,ai_implementation_count,unknown,,23,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247997
2022.0,number,ai_implementation_count,unknown,"Specifically, I assume that the underlying distribution task-specific ability is normal and shrink the estimated fixed effects toward the mean of t",24,29,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Specifically,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247998
42.0,number,ai_implementation_count,unknown,42 (p 0.00). The blue dashed line represents the line of best fit.,25,13,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247999
14.8,percentage,ai_adoption_rate,unknown,"Meanwhile, an identical",25,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Meanwhile,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248000
3.5,percentage,ai_adoption_rate,unknown,"Consequently, differences in judgment",25,25,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Consequently,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248001
178.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγ,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248002
212.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248002
158.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248004
160.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248005
163.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365    (0.0106),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248006
28.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365    (0.0106) (0.0110) (0.0113) Ac,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248007
32.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365    (0.0106) (0.0110) (0.0113) Access to A,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248007
218.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365    (0.0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.148,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248008
225.0,number,ai_implementation_count,unknown,0225    (0.0025) (0.0028) (0.0032) Access to AI  ˆγg 0.0350    0.0362    0.0365    (0.0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.,26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248009
350.0,number,ai_implementation_count,unknown,0350    0.0362    0.0365    (0.0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248010
362.0,number,ai_implementation_count,unknown,0362    0.0365    (0.0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248011
365.0,number,ai_implementation_count,unknown,0365    (0.0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248012
106.0,number,ai_implementation_count,unknown,0106) (0.0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248013
110.0,number,ai_implementation_count,unknown,0110) (0.0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248014
113.0,number,ai_implementation_count,unknown,0113) Access to AI  ˆγ j 0.1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Access,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248015
1480.0,number,ai_implementation_count,unknown,1480    0.1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248015
1351.0,number,ai_implementation_count,unknown,1351    0.1434    (0.0106) (0.0111) (0.0114),26,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248016
1434.0,number,ai_implementation_count,unknown,1434    (0.0106) (0.0111) (0.0114),26,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248017
111.0,number,ai_implementation_count,unknown,0111) (0.0114),26,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248018
114.0,number,ai_implementation_count,unknown,0114),26,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248019
1.0,number,ai_implementation_count,professional_services,"Column (1) includes only time fixed effects, Column (2) adds material type fixed effects, and Column (3) adds fixed effects for intended application. Standard",26,4,0.76,2024,pattern_matching,[],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248020
2.0,number,ai_implementation_count,professional_services,"Column (1) includes only time fixed effects, Column (2) adds material type fixed effects, and Column (3) adds fixed effects for intended application. Standard errors in parentheses are clustered at the sc",26,4,0.8360000000000001,2024,pattern_matching,[],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248021
3.0,number,ai_implementation_count,professional_services,"Column (1) includes only time fixed effects, Column (2) adds material type fixed effects, and Column (3) adds fixed effects for intended application. Standard errors in parentheses are clustered at the scientist level.",26,4,0.8360000000000001,2024,pattern_matching,[],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248022
5.0,percentage,ai_adoption_rate,professional_services,",   , and     indicate significance at the 10%, 5%, and 1% levels.",26,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248023
1.0,percentage,ai_adoption_rate,professional_services,",   , and     indicate significance at the 10%, 5%, and 1% levels.",26,4,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248024
16.0,percentage,ai_adoption_rate,unknown,"In contrast, while judgment tasks initially take up",27,7,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248025
23.0,percentage,time_savings,professional_services,"Finally, the fraction of time",27,8,0.6080000000000001,2024,pattern_matching,[],Finally,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248026
23.0,number,ai_implementation_count,professional_services,"Finally, the fraction of time",27,8,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Finally,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248027
40.0,percentage,time_savings,professional_services,"Finally, the fraction of time",27,8,0.6080000000000001,2024,pattern_matching,[],Finally,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248027
37.0,number,ai_implementation_count,energy_utilities,The total number of research,27,9,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248028
44.0,percentage,ai_budget_percentage,energy_utilities,The total number of research,27,9,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248029
44.0,number,ai_implementation_count,energy_utilities,The total number of research,27,9,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248030
3.0,number,ai_budget_percentage,energy_utilities,The shares come from the text classification procedure described in Section 3. Panel B shows the percentage point change in task allocation for scientists in the bottom quartile (hatched bars) and top quartile (solid bars) of c,27,44,0.42271428571428576,2024,pattern_matching,"[""Invalid unit 'number' for ai_budget_percentage""]",Section,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248031
5.2,number,ai_implementation_count,energy_utilities,These measures are estimated in the pre-period using the fixed effects approach described in Section 5.2. The vertical lines represent 95% confidence intervals based on standard errors clustered at the scientist-level and I report p-values for the differ,27,44,0.6763428571428572,2024,pattern_matching,['Missing required context keywords'],Section,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248032
2.0,number,ai_implementation_count,energy_utilities,2. The vertical lines represent 95% confidence intervals based on standard errors clustered at the scientist-level and I report p-values for the differ,27,44,0.6148571428571429,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248033
95.0,percentage,ai_budget_percentage,energy_utilities,The vertical lines represent 95% confidence intervals based on standard errors clustered at the scientist-level and I report p-values for the difference in treatment effects between,27,44,0.6148571428571429,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248034
95.0,number,ai_implementation_count,energy_utilities,The vertical lines represent 95% confidence intervals based on standard errors clustered at the scientist-level and I report p-values for the difference in treatment effects between,27,44,0.6148571428571429,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248035
46.0,percentage,ai_budget_percentage,unknown,"allocation, those especially skilled in evaluation display a 46% larger shift from idea generation to",27,47,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248036
2011.0,number,ai_implementation_count,unknown,,28,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248037
36.0,percentage,time_savings,unknown,"measures, scientists report initially allocating 36% of their time to idea generation, 26% to judgment,",28,4,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248037
36.0,number,ai_implementation_count,unknown,"measures, scientists report initially allocating 36% of their time to idea generation, 26% to judgment,",28,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248038
26.0,percentage,time_savings,unknown,"measures, scientists report initially allocating 36% of their time to idea generation, 26% to judgment,",28,4,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248039
26.0,number,ai_implementation_count,unknown,"measures, scientists report initially allocating 36% of their time to idea generation, 26% to judgment,",28,4,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248040
42.0,percentage,ai_adoption_rate,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248041
13.0,percentage,ai_adoption_rate,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248042
35.0,percentage,ai_adoption_rate,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248043
35.0,number,ai_implementation_count,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248044
47.0,percentage,ai_adoption_rate,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248045
47.0,number,ai_implementation_count,unknown,"After the introduction of AI, these shares become 13%, 35%, and 47%,",28,5,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],After,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248046
