value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
64.0,percentage,ai_adoption_rate,real_estate_construction,This method applies only to the 64% of crystal structures in my sample. Column (1) reports the change in average similarity and Column (2) shows the share in the top 25% of similarity b,21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Column,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247987,3074
2021.0,number,ai_implementation_count,real_estate_construction,"I report pre-treatment means for each outcome, calculated between May 2021 and May 2022. Appendix B describes the construction of the novelty measures.",21,4,0.5876,2024,pattern_matching,['Missing required context keywords'],Appendix,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247990,3078
1.0,number,ai_implementation_count,real_estate_construction,"Regressions follow equation (1) and include agent, chat year-month, and months of agent-tenure ﬁxed effects. Robust standard errors are clustered at the agent level in Panels A and",39,3,0.5876,2024,pattern_matching,['Missing required context keywords'],Regressions,Generative AI at Work.pdf,2025-07-24T17:20:18.575008,7737
33.0,number,ai_implementation_count,real_estate_construction,Data on wages and salaries come,52,24,0.49984000000000006,2024,pattern_matching,['Missing required context keywords'],Data,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.887033,412
40.0,number,ai_implementation_count,real_estate_construction,40,108,4,0.47775999999999996,2024,pattern_matching,['Missing required context keywords'],,cost-benefit-analysis-artificial-intelligence-evidence-from-a-field-experiment-on-gpt-4o-1.pdf,2025-07-24T17:20:15.834910,5416
17.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763644,12774
11.0,number,ai_implementation_count,real_estate_construction,,18,31,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247950,3040
217.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763645,12776
2.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763644,12775
10.0,number,ai_implementation_count,real_estate_construction,"10,   p   .05,    p   .01.",42,9,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,Generative AI at Work.pdf,2025-07-24T17:20:18.575032,7769
5.0,number,ai_implementation_count,real_estate_construction,"05,    p   .01.",42,9,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,Generative AI at Work.pdf,2025-07-24T17:20:18.575033,7770
250.0,number,ai_implementation_count,real_estate_construction,250,55,4,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896571,2489
248.0,number,productivity_improvement,real_estate_construction,"The Roman emperor Vespasian refused to adopt a productivity-enhancing construction technology due to its potential labor market impact 248 the Luddites destroyed textile machinery in early 1800s England 249 and, in the 1960s, arguably a golden age for the US labor market, experts warned",55,4,0.403975,2024,pattern_matching,"[""Invalid unit 'number' for productivity_improvement""]",The Roman,AI100Report_MT_10.pdf,2025-07-24T17:20:02.896569,2486
