value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date,metric_id
12.0,number,net_employment_change,unknown,"2% of the nation s employment generate 12% of the nation s AI research publications, owing to the presence of numerous universities. These locations are also responsible for 18% of the nation",34,1,0.7,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576863,10574
12.0,percentage,rd_investment,unknown,"2% of the nation s employment generate 12% of the nation s AI research publications, owing to the presence of numerous universities. These locations are also responsible for 18% of the nation",34,1,0.7,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576863,10573
2.0,number,net_employment_change,unknown,"2% of the nation s employment generate 12% of the nation s AI research publications, owing to the presence of numerous universities. These locations ar",34,1,0.7,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576862,10572
9.2,number,net_employment_change,unknown,"2% of the nation s employment generate 12% of the nation s AI research publications, owing to the presence of numerous universities. These locations ar",34,1,0.7,2024,pattern_matching,[],,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576861,10571
2023.0,number,ai_implementation_count,unknown,",, 2022) and GPT-4 (OpenAI, 2023b,), excel in diverse applications",5,5,0.7,2024,pattern_matching,[],,the-economic-impact-of-large-language-models.pdf,2025-07-24T17:20:40.707468,11401
4.0,number,job_displacement,unknown,"(2023) present, which is their  automation index , coded with help from GPT-4. This index provides information on how much of the activities involved in a task occupation can be performed by AI.",4,26,0.7,2024,pattern_matching,[],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886692,39
23.0,percentage,revenue_increase,unknown,"s estimate for computer vision tasks that, among all exposed tasks, 23% can be profitably",5,6,0.7,2024,pattern_matching,[],,Acemoglu_Macroeconomics-of-AI_May-2024.pdf,2025-07-24T17:19:59.886694,41
18.0,number,ai_patents_filed,unknown,"Ipsos in both 2022 and 2024, 18 saw an increase in the proportion of people who believe AI products and services offer more",22,8,0.7,2024,pattern_matching,[],Ipsos,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378744,8312
2024.0,number,ai_patents_filed,unknown,"Ipsos in both 2022 and 2024, 18 saw an increase in the proportion of people who believe AI products and services offer more",22,8,0.7,2024,pattern_matching,[],Ipsos,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378743,8311
6.0,number,ai_implementation_count,unknown,(6) The notion of AI system should be clearly defined to,57,11,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763685,12830
43.0,percentage,net_employment_change,unknown,"AI s impact on workforce size, with 43% of organizations",270,61,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379541,9401
3.8,percentage,productivity_improvement,unknown,"Specifically, actual labor productivity growth fell from 3.8 percent in 1948 to 1.2 percent in 1987. Its trend growth rate was naturally less volatile but nevertheless still fell from 3.",1,4,0.7,2024,pattern_matching,[],Specifically,"The Productivity Puzzle_ AI, Technology Adoption and the Workforce _ Richmond Fed.pdf",2025-07-24T17:20:38.670859,11222
19530.0,number,net_employment_change,unknown,"Our hierarchy contains three levels: 12 top-level tasks, 474 middle-level tasks, and 19530 base-level (O NET) tasks.",17,8,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192453,6037
84.0,number,ai_implementation_count,unknown,84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolutions,Generative AI at Work.pdf,2025-07-24T17:20:18.574860,7545
78.0,number,ai_implementation_count,unknown,78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolutions,Generative AI at Work.pdf,2025-07-24T17:20:18.574859,7544
82.0,number,ai_implementation_count,unknown,82 0.78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolutions,Generative AI at Work.pdf,2025-07-24T17:20:18.574859,7543
2008.0,number,ai_patents_filed,unknown,"In Proceedings of the 22nd International Conference on Neural Information Processing Systems, NIPS 08, page 1081 1088, Red Hook, NY, USA, 2008. Curran Associates Inc.",14,14,0.7,2024,pattern_matching,[],In Proceedings,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192420,5998
1088.0,number,ai_patents_filed,unknown,"In Proceedings of the 22nd International Conference on Neural Information Processing Systems, NIPS 08, page 1081 1088, Red Hook, NY, USA, 2008. Curran Associates Inc.",14,14,0.7,2024,pattern_matching,[],In Proceedings,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192419,5997
9401.0,number,ai_implementation_count,unknown,"9401(3): a machine-based system that can, for a given set of",59,30,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763690,12837
2020.0,number,ai_implementation_count,unknown,US -  National AI act of 2020    The term  artificial intelligence  means a machine-based system,59,25,0.7,2024,pattern_matching,[],National,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763689,12836
65.0,number,ai_implementation_count,unknown,advanced general-purpose AI models  (65)  systemic risk  means a risk that is specific to the high-impact,59,3,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763688,12835
11.0,number,net_employment_change,unknown,"For their part, the Star Hubs are also setting themselves apart (to a lesser extent) with greater densities of AI employment than the other cl",22,4,0.7,2024,pattern_matching,[],Star Hubs,Mapping-AI-readiness-final.pdf,2025-07-24T17:20:37.576715,10359
46.0,number,net_employment_change,unknown,5 Sonnet (new) conversations and 46% Claude 3 Opus conversations.,19,11,0.7,2024,pattern_matching,[],Sonnet,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192464,6050
46.0,percentage,net_employment_change,unknown,5 Sonnet (new) conversations and 46% Claude 3 Opus conversations.,19,11,0.7,2024,pattern_matching,[],Sonnet,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192463,6049
54.0,number,net_employment_change,unknown,Our sample consisted of approximately 54% Claude 3.5 Sonnet (new) conversations and 46% Claude 3 Opus conversations.,19,11,0.7,2024,pattern_matching,[],Claude,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192462,6048
54.0,percentage,net_employment_change,unknown,Our sample consisted of approximately 54% Claude 3.5 Sonnet (new) conversations and 46% Claude 3 Opus conversations.,19,11,0.7,2024,pattern_matching,[],Claude,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192462,6047
10.0,number,net_employment_change,unknown,"10This information is included on the O NET website but at the time of writing this paper, we did not find it readily available in a downloadable format",18,8,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192455,6039
20.0,percentage,job_creation,unknown,"r consists of creative and cultural work, with tasks related to creating and preserving art, culture, and religious artifacts making up approximately 20% of conversations.",20,13,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192479,6068
474.0,number,net_employment_change,unknown,"Our hierarchy contains three levels: 12 top-level tasks, 474 middle-level tasks, and 19530 base-level (O NET) tasks.",17,8,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192452,6036
12.0,number,net_employment_change,unknown,"Our hierarchy contains three levels: 12 top-level tasks, 474 middle-level tasks, and 19530 base-level (O NET) tasks.",17,8,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192451,6035
768.0,number,net_employment_change,unknown,"Embeds tasks names using the all-mpnet-base-v2  Reimers and Gurevych, 2022  sentence transformer to obtain 768-dimensional vector representations of each task   Generate neighborhoods.",16,10,0.7,2024,pattern_matching,[],Embeds,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192447,6030
2022.0,number,net_employment_change,unknown,"co sentence-transformers all-mpnet-base-v2, 2022. Sentence trans- former model based on MPNet, trained on over 1B training pairs.",15,1,0.7,2024,pattern_matching,[],Sentence,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192432,6012
2.0,number,net_employment_change,unknown,"co sentence-transformers all-mpnet-base-v2, 2022. Sentence trans- former model based on M",15,1,0.7,2024,pattern_matching,[],Sentence,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192431,6011
25.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574848,7530
30.0,number,ai_implementation_count,unknown,"With a price tag of just $30,000 and a battery-swapping system,",157,13,0.7,2024,pattern_matching,[],With,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379192,8914
2.1,number,ai_implementation_count,unknown,84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolutions,Generative AI at Work.pdf,2025-07-24T17:20:18.574861,7546
50.0,number,job_creation,unknown,"The second tier consists of creative and cultural work, with tasks related to creating and preserving art, culture, and religious",20,13,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192478,6067
50.0,percentage,job_creation,unknown,"The second tier consists of creative and cultural work, with tasks related to creating and preserving art, culture, and religious a",20,13,0.7,2024,pattern_matching,[],,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192477,6066
7.0,number,job_creation,unknown,"7To my knowledge, no changes to hiring and training were made during the experiment. Nevertheless, I exclude new hires from my main analysis.",10,26,0.7,2024,pattern_matching,[],Nevertheless,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247881,2963
195.0,number,ai_patents_filed,unknown,"At the start of each wave, researchers participated in a",10,12,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247876,2958
419.0,number,ai_patents_filed,unknown,"At the start of each wave, researchers participated in a",10,12,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247875,2957
404.0,number,ai_patents_filed,unknown,"At the start of each wave, researchers participated in a",10,12,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247874,2956
1.0,number,ai_patents_filed,unknown,"lies in the interval  0, 1 , where patents using the exact same words in the same proportion have",11,32,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247887,2970
0.0,number,ai_patents_filed,unknown,"lies in the interval  0, 1 , where patents using the exact same words in the same proportion have",11,32,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247886,2969
92.0,percentage,time_savings,unknown,claims and a 92% reduction in bodily injury claims (Figure,160,25,0.7,2024,pattern_matching,[],Figure,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379202,8927
305.0,number,workforce_augmentation,unknown,Highlight: GPT-4 Assistance on Patient Care Tasks 305,282,31,0.7,2024,pattern_matching,[],Highlight,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379570,9443
43.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zone 5 (extensi",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192509,6102
19.43,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zone 5 (extensi",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192508,6101
33.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zo",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192507,6100
36.33,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zo",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192507,6099
45.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192506,6098
54.45,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192505,6097
94.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation requi",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192504,6096
63.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192503,6095
17.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparati",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192502,6094
17.63,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192502,6093
128.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574851,7533
17.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574849,7532
18.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574848,7531
63.0,percentage,revenue_increase,unknown,"regard to revenue, 71% of respondents using AI in marketing and sales report revenue gains, 63% in supply chain management,",18,5,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378711,8268
71.0,percentage,revenue_increase,unknown,"regard to revenue, 71% of respondents using AI in marketing and sales report revenue gains, 63% in supply chain management,",18,5,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378710,8266
49.0,percentage,cost_reduction,unknown,"49% of respondents whose organizations use AI in service operations report cost savings, followed by",18,3,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378708,8263
2022.0,number,ai_patents_filed,unknown,"Ipsos in both 2022 and 2024, 18 saw an increase in the proportion of people who believe AI products and services offer more",22,8,0.7,2024,pattern_matching,[],Ipsos,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378742,8310
78.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minima",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192500,6091
2023.0,number,ai_implementation_count,unknown,"EU - Trilogue agreement December 8, 2023  General-purpose AI systems and foundation mod-",57,23,0.7,2024,pattern_matching,[],Trilogue,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763686,12832
6.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (m",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192499,6090
12.06,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (m",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192498,6089
40.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zon",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192497,6088
9.4,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zon",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192496,6087
2.0,number,job_creation,unknown,"I fine-tune the model using 2,000 manually classified observations, created in consultation",69,4,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248403,3529
58.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zone 5 (extensive preparat",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192511,6104
41.0,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal preparation required) to Job Zone 5 (extensive pre",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192510,6103
28.0,number,ai_implementation_count,unknown,"ai Free and Pro conversations between November 28, 2024 and December 18, 2024. Unlike our analyses above, we excluded all conversations that our safety systems deemed abusive or harmful, and we did n",26,7,0.7,2024,pattern_matching,[],Free,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192534,6132
3.4,number,workforce_augmentation,unknown,Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12-15 to 2025-01-04,23,4,0.7,2024,pattern_matching,[],Augmenting Users,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192532,6130
17.0,number,job_displacement,unknown,2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12-15 to 2025-01-04,23,4,0.7,2024,pattern_matching,[],Automating,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192531,6129
10.0,number,job_displacement,unknown,2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12-15 to 2025-01-04,23,4,0.7,2024,pattern_matching,[],Automating,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192530,6128
2025.0,number,job_displacement,unknown,2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12-15 to 2025,23,4,0.7,2024,pattern_matching,[],Automating,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192530,6127
500.0,number,job_displacement,unknown,2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12-15 t,23,4,0.7,2024,pattern_matching,[],Automating,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192529,6126
2.0,number,job_displacement,unknown,2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 Usage by Model Type (Section 3.5) 1M 2024-12,23,4,0.7,2024,pattern_matching,[],Automating,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192528,6125
16.5,number,job_creation,unknown,"58 Table 2: Analysis of AI usage across occupational barriers to entry, from Job Zone 1 (minimal prepar",23,0,0.7,2024,pattern_matching,[],Table,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192501,6092
6.0,number,ai_patents_filed,unknown,"series: the effects on materials discovery and patenting emerge after 5-6 months, while the impact",16,38,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247941,3030
5.0,number,ai_patents_filed,unknown,"series: the effects on materials discovery and patenting emerge after 5-6 months, while the impact",16,38,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247940,3029
43.0,number,ai_implementation_count,unknown,) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.82 0.78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 7,14,6,0.7,2024,pattern_matching,[],Resolution,Generative AI at Work.pdf,2025-07-24T17:20:18.574855,7538
41.0,number,ai_implementation_count,unknown,) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.82 0.78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS,14,6,0.7,2024,pattern_matching,[],Resolution,Generative AI at Work.pdf,2025-07-24T17:20:18.574854,7537
188.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574853,7536
147.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574853,7535
83.0,number,ai_implementation_count,unknown,072 Distinct locations 25 25 18 17 Average chats per month 128 83 147 188 Average handle time (min.) 41 43 43 35 St. average handle time (min.) 23 24 24 22 Resolution rate 0.,14,6,0.7,2024,pattern_matching,[],Distinct,Generative AI at Work.pdf,2025-07-24T17:20:18.574852,7534
20.0,number,net_employment_change,unknown,"Notably, only a small fraction ( 20%) of the  20K O NET tasks are recovered.",35,0,0.7,2024,pattern_matching,[],Notably,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192562,6163
20.0,percentage,net_employment_change,unknown,"Notably, only a small fraction ( 20%) of the  20K O NET tasks are recovered.",35,0,0.7,2024,pattern_matching,[],Notably,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192561,6162
10.0,number,ai_patents_filed,unknown,"from more than 10,000 clips, as well as an evaluation suite",157,48,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379196,8919
16.0,number,job_displacement,unknown,3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-12-23 U,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192527,6124
2024.0,number,job_displacement,unknown,3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to 2024-1,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192526,6123
1.0,number,job_displacement,unknown,3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automating vs. Augmenting Users (Section 3.4) 1M 2024-12-16 to,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192525,6122
3.3,number,job_displacement,unknown,1) 1M 2024-12-16 to 2024-12-23 Usage by Wage and Barrier to Entry (Section 3.3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automating vs.,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192525,6121
23.0,number,job_displacement,unknown,1) 1M 2024-12-16 to 2024-12-23 Usage by Wage and Barrier to Entry (Section 3.3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automating v,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192524,6120
12.0,number,job_displacement,unknown,1) 1M 2024-12-16 to 2024-12-23 Usage by Wage and Barrier to Entry (Section 3.3) 1M 2024-12-16 to 2024-12-23 Usage by Skills (Section 3.2) 500K 2025-01-10 to 2025-01-17 Automatin,23,4,0.7,2024,pattern_matching,[],Usage,Economic_Impacts_Paper.pdf,2025-07-24T17:20:16.192523,6119
1900.0,number,ai_patents_filed,unknown,bigrams (derived from the Corpus of Historical American English pre-1900) from each patent s,66,24,0.7,2024,pattern_matching,[],Corpus,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.248403,3528
29.0,percentage,ai_adoption_rate,unknown,by using it at least several times a week) with 29% of AI,270,27,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379539,9398
45.0,number,job_displacement,unknown,study found that AI automation enabled a 45% reduction in,270,20,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379537,9394
45.0,percentage,time_savings,unknown,study found that AI automation enabled a 45% reduction in,270,20,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379536,9393
233.0,count,workforce_augmentation,unknown,researchers of 233 employees found that organizations with,270,7,0.7,2024,pattern_matching,[],,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.379533,9389
55.0,percentage,ai_adoption_rate,unknown,"Similarly, the number of respondents who reported using generative AI in at least",17,22,0.7,2024,pattern_matching,[],Similarly,hai_ai_index_report_2025.pdf,2025-07-24T17:20:36.378705,8260
44.0,number,workforce_augmentation,unknown,"On average, AI-assisted scientists discover 44% more materials,",16,35,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247939,3028
44.0,percentage,workforce_augmentation,unknown,"On average, AI-assisted scientists discover 44% more materials,",16,35,0.7,2024,pattern_matching,[],,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247938,3027
4.1,number,ai_patents_filed,unknown,"1 New Materials, Patent Filings, and Product Prototypes",16,1,0.7,2024,pattern_matching,[],New Materials,"Artificial Intelligence, Scientific Discovery, and Product Innovation.pdf",2025-07-24T17:20:04.247936,3024
22.0,number,ai_implementation_count,unknown,) 23 24 24 22 Resolution rate 0.82 0.78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolution,Generative AI at Work.pdf,2025-07-24T17:20:18.574858,7542
24.0,number,ai_implementation_count,unknown,) 23 24 24 22 Resolution rate 0.82 0.78 0.82 0.84 Resolutions per hour 2.1 1.7 2 2.5 Customer satisfaction (NPS) 79 78 80 80,14,6,0.7,2024,pattern_matching,[],Resolution,Generative AI at Work.pdf,2025-07-24T17:20:18.574857,7541
