original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
11453,10.0,percentage,2025,percentages,6: windsorization coding project management 1% 5% 10% 1% 5% 10% 1(eligible) 0.058∗∗∗ 0.044∗∗∗ 0.022∗...,Duplicate record (keeping first occurrence),5293,0.9
11454,10.0,usd,2025,dollar_amounts,"nd later for 30 days. after the trial period, they must pay $10 per month (or $100 dollars per year)...",Duplicate record (keeping first occurrence),5325,0.9
11455,100.0,usd,2025,dollar_amounts,"ys. after the trial period, they must pay $10 per month (or $100 dollars per year) for continued acc...",Duplicate record (keeping first occurrence),5326,0.9
11456,0.0,usd,2025,dollar_amounts,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards ...",Duplicate record (keeping first occurrence),5327,0.9
11457,19.0,usd,2025,dollar_amounts,r their employee access to copilot with the employer paying $19 per employee for each month.9 in thi...,Duplicate record (keeping first occurrence),5328,0.9
11458,119.0,usd,2025,growth_rate,"that command a 1.4% higher salary relative to a baseline of $119,371 (an increase of $1,683). togeth...",Duplicate record (keeping first occurrence),5329,0.9
11459,1.0,usd,2025,growth_rate,"r salary relative to a baseline of $119,371 (an increase of $1,683). together, these estimates indic...",Duplicate record (keeping first occurrence),5330,0.9
11460,1.0,usd,2025,dollar_amounts,"ers. the language-specific labor market potential is around $1,683 per year. when developers pay a p...",Duplicate record (keeping first occurrence),5330,0.9
11461,120.0,usd,2025,dollar_amounts,"$1,683 per year. when developers pay a price for copilot of $120 per year, we arrive at an average n...",Duplicate record (keeping first occurrence),5332,0.9
11462,1.0,usd,2025,dollar_amounts,"of $120 per year, we arrive at an average net potential of $1,563. although we only use a subset of ...",Duplicate record (keeping first occurrence),5330,0.9
11463,468.0,millions_usd,2025,dollar_amounts,ve the aggregate value of labor market potential by roughly $468 million per year. while this measur...,Duplicate record (keeping first occurrence),5334,0.9
